"","z","i","RF_sqrt","KNN_1","KNN_3","KNN_5","KNN_7","KNN_9","KNN_11","KNN_13","KNN_15","KNN_17","KNN_19","KNN_21","KNN_23","KNN_25","KNN_27","KNN_29","Pruned_Tree","ENET.1se.matrix","ENET.min.matrix","LASSO.1se.matrix","LASSO.min.matrix","RIDGE.1se.matrix","RIDGE.min.matrix","LASSO.1se.cv","LASSO.min.cv","RIDGE.1se.cv","RIDGE.min.cv","ENET.1se.cv","ENET.min.cv","GLM_Full","GLM_step"
"ENET.1se.accuracy84",5,9,0.866666666666667,0.733333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.9,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy94",5,10,0.866666666666667,0.666666666666667,0.733333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.833333333333333,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.866666666666667
"ENET.1se.accuracy18",6,1,0.766666666666667,0.666666666666667,0.733333333333333,0.866666666666667,0.8,0.8,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.7,0.733333333333333,0.7,0.733333333333333,0.766666666666667,0.766666666666667
"ENET.1se.accuracy19",6,2,0.833333333333333,0.666666666666667,0.766666666666667,0.8,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.766666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.9
"ENET.1se.accuracy25",6,3,0.833333333333333,0.7,0.8,0.766666666666667,0.7,0.7,0.733333333333333,0.766666666666667,0.8,0.8,0.8,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"ENET.1se.accuracy35",6,4,0.793103448275862,0.689655172413793,0.724137931034483,0.724137931034483,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.793103448275862,0.827586206896552,0.793103448275862,0.793103448275862
"ENET.1se.accuracy45",6,5,0.933333333333333,0.766666666666667,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.933333333333333,0.9,0.9,0.9,0.9,0.9,0.833333333333333,0.933333333333333
"ENET.1se.accuracy55",6,6,0.833333333333333,0.666666666666667,0.866666666666667,0.866666666666667,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy65",6,7,0.758620689655172,0.689655172413793,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.689655172413793,0.724137931034483,0.724137931034483,0.724137931034483,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.758620689655172,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172
"ENET.1se.accuracy75",6,8,0.931034482758621,0.793103448275862,0.827586206896552,0.896551724137931,0.931034482758621,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.96551724137931,0.96551724137931,0.931034482758621,0.931034482758621,0.96551724137931,0.931034482758621,0.96551724137931,0.931034482758621,0.931034482758621,0.931034482758621
"ENET.1se.accuracy85",6,9,0.827586206896552,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.724137931034483,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy95",6,10,0.866666666666667,0.766666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.766666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9
"ENET.1se.accuracy20",7,1,0.766666666666667,0.766666666666667,0.8,0.9,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.833333333333333
"ENET.1se.accuracy110",7,2,0.896551724137931,0.724137931034483,0.827586206896552,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.896551724137931
"ENET.1se.accuracy26",7,3,0.827586206896552,0.689655172413793,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.793103448275862,0.827586206896552,0.793103448275862,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862
"ENET.1se.accuracy36",7,4,0.8,0.666666666666667,0.766666666666667,0.8,0.8,0.8,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.8
"ENET.1se.accuracy46",7,5,0.966666666666667,0.8,0.933333333333333,0.9,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.9,0.933333333333333,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,1,0.966666666666667
"ENET.1se.accuracy56",7,6,0.896551724137931,0.724137931034483,0.827586206896552,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.931034482758621,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.931034482758621,0.931034482758621
"ENET.1se.accuracy66",7,7,0.758620689655172,0.827586206896552,0.896551724137931,0.862068965517241,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172,0.758620689655172,0.724137931034483,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862
"ENET.1se.accuracy76",7,8,0.8,0.666666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.8,0.733333333333333,0.8,0.8,0.8,0.8,0.733333333333333,0.733333333333333,0.7,0.7,0.7,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8
"ENET.1se.accuracy86",7,9,0.733333333333333,0.533333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.933333333333333,0.9,0.933333333333333,0.9,0.866666666666667,0.9
"ENET.1se.accuracy96",7,10,0.8,0.633333333333333,0.733333333333333,0.8,0.7,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.766666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"ENET.1se.accuracy27",8,1,0.833333333333333,0.8,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy111",8,2,0.9,0.766666666666667,0.8,0.8,0.8,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.833333333333333
"ENET.1se.accuracy28",8,3,0.758620689655172,0.655172413793103,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552
"ENET.1se.accuracy37",8,4,0.733333333333333,0.6,0.8,0.766666666666667,0.8,0.733333333333333,0.766666666666667,0.8,0.766666666666667,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.7,0.733333333333333,0.733333333333333,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667
"ENET.1se.accuracy47",8,5,0.862068965517241,0.689655172413793,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.862068965517241
"ENET.1se.accuracy57",8,6,0.833333333333333,0.7,0.733333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333
"ENET.1se.accuracy67",8,7,0.862068965517241,0.793103448275862,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy77",8,8,0.833333333333333,0.7,0.833333333333333,0.9,0.833333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.933333333333333
"ENET.1se.accuracy87",8,9,0.8,0.633333333333333,0.733333333333333,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"ENET.1se.accuracy97",8,10,0.827586206896552,0.758620689655172,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.827586206896552,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621
"ENET.1se.accuracy29",9,1,0.862068965517241,0.827586206896552,0.896551724137931,0.896551724137931,0.96551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.931034482758621,0.896551724137931,0.896551724137931,0.931034482758621,0.896551724137931,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931
"ENET.1se.accuracy112",9,2,0.7,0.733333333333333,0.8,0.733333333333333,0.7,0.7,0.7,0.7,0.7,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.7,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.733333333333333,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667
"ENET.1se.accuracy210",9,3,0.866666666666667,0.633333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.766666666666667,0.733333333333333,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.9
"ENET.1se.accuracy38",9,4,0.9,0.633333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy48",9,5,0.758620689655172,0.689655172413793,0.724137931034483,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.724137931034483,0.724137931034483,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172,0.793103448275862,0.827586206896552
"ENET.1se.accuracy58",9,6,0.833333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.866666666666667,0.8,0.833333333333333,0.9,0.8,0.9,0.833333333333333,0.766666666666667,0.833333333333333
"ENET.1se.accuracy68",9,7,0.833333333333333,0.7,0.733333333333333,0.733333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.866666666666667,0.933333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"ENET.1se.accuracy78",9,8,0.862068965517241,0.758620689655172,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy88",9,9,0.8,0.7,0.8,0.833333333333333,0.8,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.8,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667
